7.972947184496719,-2.2755000860780092,1.0
10.568650007875789,-3.0952371477756264,1.0
8.03168499881552,-2.520442848859786,1.0
7.799447824162745,-2.4921202796919633,1.0
10.078291730464024,-2.497207964551886,1.0
9.48413022963157,-2.6806300436253347,1.0
8.190096276909568,-2.284116399990527,1.0
7.92281878948345,-2.040282484436604,1.0
9.055015885153688,-2.756796131086557,1.0
10.462120243441841,-3.4189508012456944,1.0
7.5763926952462555,-2.1805279657065375,1.0
8.72492041151714,-2.648368961349127,1.0
9.537190163904219,-3.0110273252402155,1.0
10.493296457185952,-2.9079029375996215,2.0
13.717416647614082,-4.030691765339269,2.0
10.064161460272341,-2.888248112025773,2.0
13.789216953646607,-4.421982358536198,2.0
10.483628556129034,-3.326018416915374,2.0
12.92729268687831,-4.238735345698368,2.0
12.573559418377597,-3.8291416803510674,2.0
7.311622256464531,-1.9176328017456317,1.0
9.211221869130318,-2.7989284824508975,1.0
10.731494227428476,-3.3912045854718182,1.0
6.640445996805547,-1.4228897917451113,1.0
9.602595866145384,-3.0811714012927327,1.0
10.272854120908688,-3.2795044178702186,1.0
9.661251112270277,-3.0103165826480063,1.0
9.68516662429032,-2.840994611336126,1.0
7.253583322767068,-2.4268149376562658,1.0
9.173223370030499,-2.7921676356958884,1.0
8.819293737224923,-3.020825721846713,1.0
9.27059503061273,-2.781347988161956,1.0
8.844452195644076,-2.982615830013681,1.0
8.090806492616116,-2.79027626917312,1.0
8.986221626107724,-3.1564705797831714,1.0
8.19264486729203,-2.3263681894526202,1.0
8.211640259436498,-2.4417240359228725,1.0
8.983030857363634,-2.6803678359815577,1.0
9.021527813291087,-2.7028221256371903,1.0
8.855444196423194,-2.5907129460150333,1.0
8.153156384252274,-2.1130235277437484,1.0
7.973136980309069,-2.3545542041725285,1.0
11.095038261580616,-3.4586249550750776,1.0
9.119174889435666,-3.098867140565918,1.0
8.7033055276147,-2.426724920274481,1.0
12.838012070155498,-4.051479232887379,1.0
6.8172637772144435,-1.7640268205076834,1.0
9.359442743973888,-2.5553364266783944,1.0
9.878935773865464,-2.8647241819845544,1.0
